username,keyword,commits_before,commits_after,net_lines_before,net_lines_after,lines_added_before,lines_removed_before,lines_added_after,lines_removed_after
DeAFranca,deaf,0,0,0,0,0,0,0,0
deafatira,deaf,2,0,50,0,50,0,0,0
Deaft0shot,deaf,0,0,0,0,0,0,0,0
DeafArkadiy19971,deaf,0,0,0,0,0,0,0,0
deafuniverse,deaf,0,0,0,0,0,0,0,0
deaftonewonder,deaf,44,26,198,374,104,94,267,107
DeaforK,deaf,0,24,0,132236,0,0,131366,870
deafmikey45,deaf,0,0,0,0,0,0,0,0
Deafeate,deaf,0,0,0,0,0,0,0,0
DeaftJoe,deaf,0,250,0,209915,0,0,167891,42024
DeafAndDiscerning,deaf,0,0,0,0,0,0,0,0
deafsquad,deaf,9,233,1360,89245,1346,14,61662,27583
DeaFeby,deaf,12,3,2300,1477,2300,0,1477,0
Deafro,deaf,0,0,0,0,0,0,0,0
deafunc,deaf,245,890,13169,26546,9459,3710,20854,5692
deafninja123,deaf,8,0,368445,0,200829,167616,0,0
JustCamTro,deaf,98,0,497875,0,238100,259775,0,0
Deaf2234,deaf,0,0,0,0,0,0,0,0
deafadillahs,deaf,2,0,449,0,449,0,0,0
Anopamiti,deaf,0,1,0,24,0,0,24,0
DeafClicker,deaf,0,0,0,0,0,0,0,0
shiblinomani23,deaf,0,0,0,0,0,0,0,0
DeafGamer6,deaf,0,27,0,10227,0,0,7762,2465
djinnet,deaf,74,170,30621,118547,26432,4189,101899,16648
loucurnow,deaf,567,163,13844,100885,7208,6636,76268,24617
Smoothzada,deaf,0,19,0,4816,0,0,3870,946
TaylorBall,deaf,0,2,0,157,0,0,157,0
andijayaputra,deaf,3,0,89857,0,89857,0,0,0
mkostov00,deaf,0,0,0,0,0,0,0,0
DeafDollars,deaf,0,0,0,0,0,0,0,0
Shampoo13,deaf,0,0,0,0,0,0,0,0
Thomas-West,deaf,0,0,0,0,0,0,0,0
driandirga,deaf,3,14,7148,6971,7047,101,6656,315
deafmutemagic,deaf,0,0,0,0,0,0,0,0
deafcookie,deaf,0,0,0,0,0,0,0,0
DeafKrieg,deaf,0,0,0,0,0,0,0,0
deaf-tv,deaf,0,0,0,0,0,0,0,0
Deafez,deaf,27,9,45339,3975,45251,88,3949,26
deahumant,deaf,0,0,0,0,0,0,0,0
deafhound,deaf,0,0,0,0,0,0,0,0
octpenthusiast,deaf,0,0,0,0,0,0,0,0
deafilion,deaf,0,0,0,0,0,0,0,0
Deafsom,deaf,0,47,0,60436,0,0,59377,1059
deafscythe,deaf,8,4,60,69,25,35,26,43
deaffish,deaf,2,0,20,0,20,0,0,0
deaftstill,deaf,0,0,0,0,0,0,0,0
deafadilacurup-collab,deaf,0,0,0,0,0,0,0,0
deafjamz,deaf,0,10717,0,50588,0,0,42133,8455
deaf-mute-girl,deaf,0,0,0,0,0,0,0,0
deafanddiabetic,deaf,0,0,0,0,0,0,0,0
deafboy2k9,deaf,0,0,0,0,0,0,0,0
deafjang,deaf,0,0,0,0,0,0,0,0
deaf80,deaf,0,0,0,0,0,0,0,0
Dalid5678,deaf,0,0,0,0,0,0,0,0
deaf-mute,deaf,0,0,0,0,0,0,0,0
DeafTurtleMonkey,deaf,1,0,337,0,337,0,0,0
deaftechcoder,deaf,0,9,0,19771,0,0,19750,21
deaftodev,deaf,0,0,0,0,0,0,0,0
DeafVINIES,deaf,0,0,0,0,0,0,0,0
deafkojiro,deaf,0,0,0,0,0,0,0,0
deaf7n9,deaf,0,0,0,0,0,0,0,0
Deafmofka,deaf,0,0,0,0,0,0,0,0
deafovo,deaf,0,0,0,0,0,0,0,0
iosvolpix,deaf,0,0,0,0,0,0,0,0
deafbean,deaf,0,0,0,0,0,0,0,0
Deafcodelevel,deaf,0,0,0,0,0,0,0,0
DeafSpryzen,deaf,0,0,0,0,0,0,0,0
deafbreeds,deaf,0,0,0,0,0,0,0,0
deafcobra,deaf,0,0,0,0,0,0,0,0
deafinicio,deaf,0,8,0,1553,0,0,1081,472
deafsync,deaf,15,35,23679,34669,13578,10101,27180,7489
deafanthro,deaf,0,0,0,0,0,0,0,0
DeafoDeano,deaf,0,0,0,0,0,0,0,0
DeafCoy,deaf,0,0,0,0,0,0,0,0
deafitri1,deaf,4,0,270,0,270,0,0,0
deaf1980,deaf,0,0,0,0,0,0,0,0
deaf-sys,deaf,0,0,0,0,0,0,0,0
deaftael-cpu,deaf,0,0,0,0,0,0,0,0
DeafRobotTiger,deaf,0,0,0,0,0,0,0,0
deafjam123,deaf,96,0,7898,0,4870,3028,0,0
deafmex1995,deaf,0,0,0,0,0,0,0,0
deafcon999,deaf,0,0,0,0,0,0,0,0
DeafBun,deaf,0,0,0,0,0,0,0,0
devxishant77,deaf,0,1,0,11,0,0,11,0
deafidiyaningrum,deaf,0,0,0,0,0,0,0,0
deafwitch,deaf,0,0,0,0,0,0,0,0
Deafninja69,deaf,0,0,0,0,0,0,0,0
deaftg,deaf,0,0,0,0,0,0,0,0
deaf-hear,deaf,0,0,0,0,0,0,0,0
deafbabe,deaf,0,0,0,0,0,0,0,0
Deaf0,deaf,0,1,0,598,0,0,598,0
nashmia788,deaf,0,0,0,0,0,0,0,0
deafelicia,deaf,0,0,0,0,0,0,0,0
DEAFSL,deaf,0,0,0,0,0,0,0,0
Deafinite,deaf,0,0,0,0,0,0,0,0
deafmonster,deaf,0,0,0,0,0,0,0,0
deafort17,deaf,0,6,0,10,0,0,7,3
deafred,deaf,0,0,0,0,0,0,0,0
wen1984,deaf,0,0,0,0,0,0,0,0
drewstreet46,deaf,0,0,0,0,0,0,0,0
deaf-king,deaf,0,0,0,0,0,0,0,0
deafalisa05,deaf,1,6,12,497,12,0,494,3
deafmonks,deaf,0,54,0,82611,0,0,82213,398
Deafbboy,deaf,0,0,0,0,0,0,0,0
deafn19,deaf,0,0,0,0,0,0,0,0
Deaffy,deaf,0,0,0,0,0,0,0,0
Deafboy91,deaf,257,0,1824,0,1141,683,0,0
deafyisgoingnow-spec,deaf,0,0,0,0,0,0,0,0
Deafixx,deaf,0,1,0,29,0,0,29,0
kellygracethornton,deaf,0,0,0,0,0,0,0,0
DEAF20242001,deaf,0,0,0,0,0,0,0,0
Deaflze,deaf,0,0,0,0,0,0,0,0
Deafyoussef,deaf,0,0,0,0,0,0,0,0
DeafeningDragon,deaf,0,12,0,608790,0,0,608771,19
deafhorse,deaf,1410,0,3693,0,2799,894,0,0
Kysnn,deaf,0,0,0,0,0,0,0,0
Menschlein,deaf,0,0,0,0,0,0,0,0
emmanuelayirebi1988,deaf,0,0,0,0,0,0,0,0
MartinaMoglioni,deaf,0,0,0,0,0,0,0,0
bushrit,deaf,0,0,0,0,0,0,0,0
lisbethS4W0art9studio,deaf,69,0,65027,0,64397,630,0,0
Megasun96,deaf,4,0,141,0,141,0,0,0
orenex007,deaf,7,39,5070,5135,4015,1055,3310,1825
starscollide,deaf,0,0,0,0,0,0,0,0
SulemanKhanDeaf1992,deaf,45,0,8542,0,5967,2575,0,0
112233445566hhff,deaf,0,0,0,0,0,0,0,0
Kashan97,deaf,0,0,0,0,0,0,0,0
LittleFamine,deaf,0,0,0,0,0,0,0,0
DeafRhyme,deaf,0,0,0,0,0,0,0,0
atobrien,deaf,0,0,0,0,0,0,0,0
JergenRoss,deaf,0,1,0,8145,0,0,8145,0
deafspotlight-bot,deaf,0,0,0,0,0,0,0,0
BostonDEAF,deaf,0,0,0,0,0,0,0,0
shaunjr,deaf,0,0,0,0,0,0,0,0
deafmc,deaf,0,0,0,0,0,0,0,0
DeafGena,deaf,0,0,0,0,0,0,0,0
yabi153362283-hub,deaf,0,0,0,0,0,0,0,0
adeaf6969,deaf,0,0,0,0,0,0,0,0
deafmanskwx,deaf,0,0,0,0,0,0,0,0
DeafPerson,deaf,0,0,0,0,0,0,0,0
yunipuji,deaf,0,0,0,0,0,0,0,0
sukukfaed,deaf,0,0,0,0,0,0,0,0
ViVoIP,deaf,0,0,0,0,0,0,0,0
DeafEye,deaf,0,0,0,0,0,0,0,0
Supachan,deaf,24,23,4613,11190,4053,560,6056,5134
VVaraiotoko,deaf,3,5,7,13,5,2,7,6
Reggirt1120,deaf,0,0,0,0,0,0,0,0
shajansivan,deaf,0,0,0,0,0,0,0,0
aliDOLA,deaf,0,0,0,0,0,0,0,0
danielebarell,deaf,2,28,13220,4294389,13220,0,1506747,2787642
harif848281,deaf,0,0,0,0,0,0,0,0
teriha8t8,deaf,0,0,0,0,0,0,0,0
Rantayo12,deaf,0,0,0,0,0,0,0,0
DeafDeveloprs,deaf,0,0,0,0,0,0,0,0
RubDeaf,deaf,3,1,7,6,2,5,2,4
ProscuittoCrudo,deaf,0,0,0,0,0,0,0,0
leododeaftech,deaf,5,0,2916,0,2916,0,0,0
curtishonka,deaf,0,0,0,0,0,0,0,0
mirajdeaf592000,deaf,0,0,0,0,0,0,0,0
insolar2,deaf,7,0,150,0,121,29,0,0
DeafforChrist,deaf,0,0,0,0,0,0,0,0
punyatrips,deaf,0,59,0,276294,0,0,177722,98572
trannguyenchebuoi-ux,deaf,0,0,0,0,0,0,0,0
Teej42,deaf,0,0,0,0,0,0,0,0
Efrim24preston,deaf,0,0,0,0,0,0,0,0
deaf464646,deaf,0,0,0,0,0,0,0,0
deafirti,deaf,0,0,0,0,0,0,0,0
Deafinitely,deaf,0,0,0,0,0,0,0,0
Deaflame,deaf,0,0,0,0,0,0,0,0
deafheadstudios,deaf,0,0,0,0,0,0,0,0
Deafterror,deaf,0,0,0,0,0,0,0,0
deafebrianh,deaf,0,0,0,0,0,0,0,0
DeafBuck,deaf,0,0,0,0,0,0,0,0
deafff,deaf,0,0,0,0,0,0,0,0
DeafTab,deaf,0,0,0,0,0,0,0,0
deafpunk777,deaf,0,0,0,0,0,0,0,0
deafbible,deaf,0,0,0,0,0,0,0,0
deafTEC,deaf,0,0,0,0,0,0,0,0
deafjack,deaf,0,0,0,0,0,0,0,0
Deafkid13,deaf,0,0,0,0,0,0,0,0
Deafdogo,deaf,0,0,0,0,0,0,0,0
deafco1,deaf,0,0,0,0,0,0,0,0
deafsukanta1,deaf,0,0,0,0,0,0,0,0
deafbubble,deaf,0,0,0,0,0,0,0,0
DeafNick7,deaf,0,0,0,0,0,0,0,0
Deafknight69,deaf,0,0,0,0,0,0,0,0
Deafwoman555,deaf,0,0,0,0,0,0,0,0
deafaulterprashish,deaf,0,0,0,0,0,0,0,0
Deafyy,deaf,0,0,0,0,0,0,0,0
deafq,deaf,0,0,0,0,0,0,0,0
deafernandes,deaf,0,0,0,0,0,0,0,0
DeafOneReT,deaf,0,0,0,0,0,0,0,0
DeaFiore,deaf,0,0,0,0,0,0,0,0
deafwaldem,deaf,0,0,0,0,0,0,0,0
deafbeef,deaf,0,0,0,0,0,0,0,0
DeafChild,deaf,0,0,0,0,0,0,0,0
DeafeningZhao,deaf,0,0,0,0,0,0,0,0
DeafPow,deaf,0,0,0,0,0,0,0,0
deaft0ne,deaf,0,0,0,0,0,0,0,0
deaflyz,deaf,0,0,0,0,0,0,0,0
deafbahman,deaf,0,0,0,0,0,0,0,0
Deafvinod129,deaf,0,0,0,0,0,0,0,0
Deafdad78,deaf,0,0,0,0,0,0,0,0
Deaf2000,deaf,0,0,0,0,0,0,0,0
Deafebrina,deaf,0,0,0,0,0,0,0,0
deafoakley75,deaf,0,0,0,0,0,0,0,0
DeafeningDistance,deaf,0,0,0,0,0,0,0,0
deafbitch,deaf,0,0,0,0,0,0,0,0
DeafRoach,deaf,0,0,0,0,0,0,0,0
DeafSmiths,deaf,0,0,0,0,0,0,0,0
DeaFreya,deaf,0,0,0,0,0,0,0,0
deafacek,deaf,0,0,0,0,0,0,0,0
deaftoner3000,deaf,0,0,0,0,0,0,0,0
deafguy1,deaf,0,0,0,0,0,0,0,0
DeafGamerGirl,deaf,0,0,0,0,0,0,0,0
deaf-side-up,deaf,0,0,0,0,0,0,0,0
deafadila-loid,deaf,0,0,0,0,0,0,0,0
DeafVader,deaf,0,0,0,0,0,0,0,0
DeafLoneWolf,deaf,0,0,0,0,0,0,0,0
deafbeard,deaf,0,0,0,0,0,0,0,0
deafirnanda,deaf,0,0,0,0,0,0,0,0
DeafDaya,deaf,0,0,0,0,0,0,0,0
deafeningasp,deaf,0,0,0,0,0,0,0,0
deaf4ever,deaf,0,0,0,0,0,0,0,0
Deafen133,deaf,0,0,0,0,0,0,0,0
DeafMonkey965,deaf,0,0,0,0,0,0,0,0
Deafknelll,deaf,0,0,0,0,0,0,0,0
Deaffy18,deaf,50,6,3899,373,3405,494,344,29
Deafiee,deaf,0,0,0,0,0,0,0,0
deafoldgit,deaf,0,0,0,0,0,0,0,0
DeafDudes,deaf,0,0,0,0,0,0,0,0
deafzindo-gif,deaf,0,0,0,0,0,0,0,0
deafeaefa,deaf,689,199,68043,8935,31548,36495,5527,3408
deafenestration,deaf,10,8,421,658,403,18,636,22
DeafKangaroo,deaf,0,0,0,0,0,0,0,0
joaocavallieri,deaf,0,0,0,0,0,0,0,0
AnemHeritage,deaf,0,12,0,81774,0,0,81739,35
DeafArtistic,deaf,0,0,0,0,0,0,0,0
DeafKnightJr,deaf,0,0,0,0,0,0,0,0
Deafualtmas,deaf,0,0,0,0,0,0,0,0
DeafaltV2,deaf,0,0,0,0,0,0,0,0
Deafolt,deaf,0,0,0,0,0,0,0,0
deafirli,deaf,1,0,15814,0,15814,0,0,0
Deafman777,deaf,0,0,0,0,0,0,0,0
Deaf-Sparrow,deaf,0,0,0,0,0,0,0,0
Deafmarkmans,deaf,0,0,0,0,0,0,0,0
deafddsavage23,deaf,0,0,0,0,0,0,0,0
deaf50,deaf,0,0,0,0,0,0,0,0
deafai,deaf,0,0,0,0,0,0,0,0
deafcocktail,deaf,0,0,0,0,0,0,0,0
Deaf-One,deaf,0,0,0,0,0,0,0,0
DeaFiora,deaf,0,0,0,0,0,0,0,0
deafoeg,deaf,0,0,0,0,0,0,0,0
deafanimeilyz,deaf,0,0,0,0,0,0,0,0
deafducky,deaf,0,0,0,0,0,0,0,0
deafpotato,deaf,0,0,0,0,0,0,0,0
DEAFVITALIKe200,deaf,0,0,0,0,0,0,0,0
Deafrezeez,deaf,0,0,0,0,0,0,0,0
Deafec-academic,deaf,0,0,0,0,0,0,0,0
DeafLirious,deaf,0,0,0,0,0,0,0,0
Deafready9,deaf,0,0,0,0,0,0,0,0
DeafPlayerGJ,deaf,0,0,0,0,0,0,0,0
Deaferdial,deaf,0,0,0,0,0,0,0,0
deafulter,deaf,0,0,0,0,0,0,0,0
Deaf-coyote,deaf,0,0,0,0,0,0,0,0
Deafhj,deaf,0,0,0,0,0,0,0,0
deafbahman95,deaf,0,0,0,0,0,0,0,0
DeafMuteBastard,deaf,0,0,0,0,0,0,0,0
deafdonkey,deaf,0,0,0,0,0,0,0,0
DeaFuriosa,deaf,0,0,0,0,0,0,0,0
Deafix,deaf,0,0,0,0,0,0,0,0
deaf1995,deaf,0,0,0,0,0,0,0,0
deaffob,deaf,0,0,0,0,0,0,0,0
Deaf-Pro,deaf,0,0,0,0,0,0,0,0
DeafAlien,deaf,0,0,0,0,0,0,0,0
deafairy,deaf,0,0,0,0,0,0,0,0
Deaf1998,deaf,0,0,0,0,0,0,0,0
deafadhilah,deaf,0,0,0,0,0,0,0,0
deafranzek,deaf,0,0,0,0,0,0,0,0
DeafJaeger,deaf,0,0,0,0,0,0,0,0
Deafkiller57,deaf,0,0,0,0,0,0,0,0
deaf69,deaf,0,0,0,0,0,0,0,0
Deaflegend,deaf,0,0,0,0,0,0,0,0
deafhobbit,deaf,0,0,0,0,0,0,0,0
Deaf-Switch,deaf,0,0,0,0,0,0,0,0
deafany7,deaf,0,0,0,0,0,0,0,0
deafduck,deaf,0,0,0,0,0,0,0,0
Deafinitnw,deaf,0,0,0,0,0,0,0,0
deafbrain,deaf,0,0,0,0,0,0,0,0
deafpunk,deaf,0,0,0,0,0,0,0,0
deaf2work,deaf,0,0,0,0,0,0,0,0
deaftolight,deaf,0,0,0,0,0,0,0,0
deafculture,deaf,0,0,0,0,0,0,0,0
deafliftprojectceo,deaf,0,0,0,0,0,0,0,0
Deaftshot,deaf,0,0,0,0,0,0,0,0
Deafkid22,deaf,0,0,0,0,0,0,0,0
deafdyslexic,deaf,0,0,0,0,0,0,0,0
deafshrimp,deaf,0,0,0,0,0,0,0,0
deafanica,deaf,0,44,0,34922,0,0,31518,3404
Deafdead,deaf,0,0,0,0,0,0,0,0
DeaflyCode,deaf,0,0,0,0,0,0,0,0
deaf-note,deaf,0,0,0,0,0,0,0,0
deafpony007,deaf,0,0,0,0,0,0,0,0
deafvleafkl-oss,deaf,0,0,0,0,0,0,0,0
deafean,deaf,0,0,0,0,0,0,0,0
Deafcl,deaf,0,0,0,0,0,0,0,0
deafsketch,deaf,0,0,0,0,0,0,0,0
deafeher,deaf,0,0,0,0,0,0,0,0
deafatihah14-pixel,deaf,0,0,0,0,0,0,0,0
deafredo-code,deaf,0,0,0,0,0,0,0,0
deaf2655-ux,deaf,0,0,0,0,0,0,0,0
deaftones74-blip,deaf,0,0,0,0,0,0,0,0
deaf-developer,deaf,0,0,0,0,0,0,0,0
deafrungu-hub,deaf,0,0,0,0,0,0,0,0
deaf-tech-nomad,deaf,0,0,0,0,0,0,0,0
deafort171010,deaf,0,0,0,0,0,0,0,0
DeafPeruTour,deaf,0,0,0,0,0,0,0,0
deafins,deaf,271,221,3804,7072,2912,892,3184,3888
deafault114,deaf,0,0,0,0,0,0,0,0
Deafmss,deaf,0,0,0,0,0,0,0,0
deafflora-dotcom,deaf,0,0,0,0,0,0,0,0
deafri,deaf,0,2,0,2052,0,0,2050,2
deaf5,deaf,0,1,0,2,0,0,2,0
Deafghosty77,deaf,0,0,0,0,0,0,0,0
DeafWound,deaf,0,0,0,0,0,0,0,0
DeafBearBeats,deaf,0,0,0,0,0,0,0,0
deafrog14,deaf,0,0,0,0,0,0,0,0
DEAFCFP,deaf,0,0,0,0,0,0,0,0
Deafinhu,deaf,0,0,0,0,0,0,0,0
deafnhearing,deaf,0,0,0,0,0,0,0,0
deaff54266,deaf,0,0,0,0,0,0,0,0
deafkwj0814,deaf,0,0,0,0,0,0,0,0
Deaf-12,deaf,0,0,0,0,0,0,0,0
deafhcure,deaf,0,0,0,0,0,0,0,0
Deafguy98,deaf,0,0,0,0,0,0,0,0
deafsfdgtfh,deaf,0,0,0,0,0,0,0,0
DeafWords222,deaf,0,0,0,0,0,0,0,0
deafgripz,deaf,0,0,0,0,0,0,0,0
DEAF2110,deaf,0,0,0,0,0,0,0,0
deafuse,deaf,0,0,0,0,0,0,0,0
deafbunny,deaf,0,0,0,0,0,0,0,0
DeaFan,deaf,0,0,0,0,0,0,0,0
Deafauziramadhan,deaf,0,0,0,0,0,0,0,0
Deafg67j,deaf,0,0,0,0,0,0,0,0
Deafpanther,deaf,0,0,0,0,0,0,0,0
deaf-nakama,deaf,0,0,0,0,0,0,0,0
deaf01,deaf,0,0,0,0,0,0,0,0
deafault,deaf,0,0,0,0,0,0,0,0
deafphilosopher,deaf,0,0,0,0,0,0,0,0
deaf422,deaf,0,0,0,0,0,0,0,0
Deafmom,deaf,0,0,0,0,0,0,0,0
deafoakley,deaf,0,0,0,0,0,0,0,0
Deafuten,deaf,0,0,0,0,0,0,0,0
deafening,deaf,0,0,0,0,0,0,0,0
deafdumbblind69,deaf,0,0,0,0,0,0,0,0
deafaditya,deaf,0,0,0,0,0,0,0,0
Deaf8,deaf,0,0,0,0,0,0,0,0
deafahira,deaf,0,0,0,0,0,0,0,0
deafenghan,deaf,0,0,0,0,0,0,0,0
deafinitelyme,deaf,0,0,0,0,0,0,0,0
Deafcon,deaf,0,0,0,0,0,0,0,0
deafness,deaf,0,0,0,0,0,0,0,0
deafgoon,deaf,0,0,0,0,0,0,0,0
deafadea,deaf,0,0,0,0,0,0,0,0
deafanyw-kargo,deaf,0,0,0,0,0,0,0,0
Deaf1987,deaf,0,0,0,0,0,0,0,0
Deaf-scriber,deaf,0,0,0,0,0,0,0,0
deafBeats,deaf,0,0,0,0,0,0,0,0
deaf19,deaf,0,0,0,0,0,0,0,0
Deafatma,deaf,0,1,0,219,0,0,219,0
deafbrzanti,deaf,0,0,0,0,0,0,0,0
deafeningher,deaf,0,0,0,0,0,0,0,0
DeafProIT,deaf,0,0,0,0,0,0,0,0
deaffl0wer,deaf,0,5,0,3497,0,0,3146,351
DeafAB,deaf,0,0,0,0,0,0,0,0
deaf68,deaf,0,0,0,0,0,0,0,0
Deaf99,deaf,0,0,0,0,0,0,0,0
Deafboss2025,deaf,0,0,0,0,0,0,0,0
Deafenator,deaf,0,0,0,0,0,0,0,0
deaftarzan,deaf,0,0,0,0,0,0,0,0
deafwj,deaf,0,0,0,0,0,0,0,0
deafheckle,deaf,0,0,0,0,0,0,0,0
deafed2021,deaf,0,0,0,0,0,0,0,0
DeaFlirt,deaf,0,0,0,0,0,0,0,0
Deafea,deaf,0,0,0,0,0,0,0,0
deafhayotdeaf-tech,deaf,0,0,0,0,0,0,0,0
Deafth4,deaf,0,0,0,0,0,0,0,0
deaf7223-code,deaf,0,0,0,0,0,0,0,0
Deafautism76,deaf,0,0,0,0,0,0,0,0
deafboxer,deaf,0,0,0,0,0,0,0,0
Deafpie,deaf,0,3,0,1432,0,0,1431,1
DeafNet,deaf,0,0,0,0,0,0,0,0
deafaust2,deaf,0,0,0,0,0,0,0,0
deafhasnain780-a11y,deaf,0,0,0,0,0,0,0,0
deafultrespectfactory-create,deaf,0,0,0,0,0,0,0,0
DeafVentures,deaf,0,0,0,0,0,0,0,0
Deafened1,deaf,0,0,0,0,0,0,0,0
Deafcat64,deaf,0,0,0,0,0,0,0,0
DeafTigerbee,deaf,0,0,0,0,0,0,0,0
deaferrer-vrp,deaf,0,0,0,0,0,0,0,0
DeaFlan,deaf,0,0,0,0,0,0,0,0
deafenss,deaf,0,0,0,0,0,0,0,0
Deafitasari,deaf,0,0,0,0,0,0,0,0
deafbond,deaf,0,0,0,0,0,0,0,0
Deafninja771,deaf,0,0,0,0,0,0,0,0
deafdogdev,deaf,0,0,0,0,0,0,0,0
deafalireza,deaf,0,0,0,0,0,0,0,0
DeafPastee,deaf,0,0,0,0,0,0,0,0
deafy67,deaf,0,0,0,0,0,0,0,0
DeafMarsi,deaf,0,0,0,0,0,0,0,0
deafnewspaper,deaf,0,0,0,0,0,0,0,0
deafauziah,deaf,0,0,0,0,0,0,0,0
Deaf80876jnn97,deaf,0,0,0,0,0,0,0,0
DeaFetiu,deaf,0,0,0,0,0,0,0,0
Deafpool13,deaf,0,0,0,0,0,0,0,0
DeafEater,deaf,0,0,0,0,0,0,0,0
DEAF13,deaf,0,0,0,0,0,0,0,0
Deafpool,deaf,0,0,0,0,0,0,0,0
deaf192,deaf,0,0,0,0,0,0,0,0
DeafKID2,deaf,0,0,0,0,0,0,0,0
deafterp93,deaf,0,0,0,0,0,0,0,0
deafzoneone,deaf,0,0,0,0,0,0,0,0
deaflsmail,deaf,0,0,0,0,0,0,0,0
deafaaaaa,deaf,0,0,0,0,0,0,0,0
DeafitaAryani,deaf,0,0,0,0,0,0,0,0
deafufin,deaf,0,0,0,0,0,0,0,0
Deafgamer11,deaf,0,0,0,0,0,0,0,0
DeafVet76,deaf,0,0,0,0,0,0,0,0
deafly,deaf,0,0,0,0,0,0,0,0
deafjavadeveloper,deaf,0,0,0,0,0,0,0,0
deafhector,deaf,0,0,0,0,0,0,0,0
deafyopw,deaf,0,0,0,0,0,0,0,0
DeafDog,deaf,0,0,0,0,0,0,0,0
Deafminus4,deaf,0,0,0,0,0,0,0,0
DeafEd,deaf,0,0,0,0,0,0,0,0
DeafPotatto,deaf,0,0,0,0,0,0,0,0
deaff123,deaf,0,0,0,0,0,0,0,0
Deafinit,deaf,0,0,0,0,0,0,0,0
deafaultstanthemagicman,deaf,0,0,0,0,0,0,0,0
deafdlor,deaf,54,1,2263,3,1188,1075,3,0
deafeningso,deaf,0,0,0,0,0,0,0,0
deafeningded,deaf,0,0,0,0,0,0,0,0
deaf-lens-ai-network,deaf,0,3,0,289,0,0,289,0
DeafyDavey,deaf,0,0,0,0,0,0,0,0
deafkiller7,deaf,0,0,0,0,0,0,0,0
Deaftrader24,deaf,0,0,0,0,0,0,0,0
Deafinitly,deaf,0,0,0,0,0,0,0,0
deafitria821-gif,deaf,0,0,0,0,0,0,0,0
DeafPill,deaf,0,0,0,0,0,0,0,0
deafania32-ctrl,deaf,0,0,0,0,0,0,0,0
deaf4545-sys,deaf,0,0,0,0,0,0,0,0
Deaflymute,deaf,0,0,0,0,0,0,0,0
deafwa,deaf,0,0,0,0,0,0,0,0
deafrippe,deaf,0,0,0,0,0,0,0,0
deafalisa,deaf,0,1,0,1181,0,0,1181,0
deafstoryteller,deaf,0,0,0,0,0,0,0,0
deafedgroup,deaf,0,9,0,380,0,0,234,146
deafBEAR1,deaf,0,0,0,0,0,0,0,0
deafednbymusic,deaf,0,0,0,0,0,0,0,0
Deafeva,deaf,0,0,0,0,0,0,0,0
deaf5060,deaf,0,0,0,0,0,0,0,0
deafwood,deaf,0,0,0,0,0,0,0,0
DeafToDeath,deaf,0,0,0,0,0,0,0,0
deafislam0712-boop,deaf,0,0,0,0,0,0,0,0
deafboy288-crypto,deaf,0,0,0,0,0,0,0,0
deafmutedm,deaf,0,0,0,0,0,0,0,0
deafking,deaf,0,0,0,0,0,0,0,0
DeafTechlord,deaf,2,1,4,3,2,2,1,2
deaf33,deaf,0,0,0,0,0,0,0,0
deafcondor2,deaf,0,0,0,0,0,0,0,0
deafwisdomtrader-spec,deaf,0,0,0,0,0,0,0,0
DaZeBlaZe71,deaf,0,0,0,0,0,0,0,0
deafany,deaf,0,0,0,0,0,0,0,0
deafeyes303,deaf,0,0,0,0,0,0,0,0
deafbruce,deaf,0,0,0,0,0,0,0,0
deaFect,deaf,0,0,0,0,0,0,0,0
deafconcomer,deaf,0,0,0,0,0,0,0,0
deafbook,deaf,0,0,0,0,0,0,0,0
deaF-Frog,deaf,0,0,0,0,0,0,0,0
deafdemon,deaf,0,0,0,0,0,0,0,0
deafen,deaf,0,0,0,0,0,0,0,0
DeafComm,deaf,0,0,0,0,0,0,0,0
DeafDumb112,deaf,0,0,0,0,0,0,0,0
deafwhale,deaf,0,0,0,0,0,0,0,0
deafactivist,deaf,0,0,0,0,0,0,0,0
deafworld77,deaf,0,0,0,0,0,0,0,0
deafeaterz21,deaf,0,0,0,0,0,0,0,0
Deafalejito,deaf,0,0,0,0,0,0,0,0
Deaft,deaf,0,0,0,0,0,0,0,0
Deafajar,deaf,0,0,0,0,0,0,0,0
deaf16,deaf,0,0,0,0,0,0,0,0
DeafPrinter,deaf,0,0,0,0,0,0,0,0
deafbox,deaf,0,0,0,0,0,0,0,0
DeafDenis,deaf,0,0,0,0,0,0,0,0
deaf-safe,deaf,0,0,0,0,0,0,0,0
DeafTroll,deaf,0,0,0,0,0,0,0,0
deafbrown,deaf,0,0,0,0,0,0,0,0
deafisyahri,deaf,0,0,0,0,0,0,0,0
deafacadmia,deaf,0,0,0,0,0,0,0,0
Deafmag,deaf,0,0,0,0,0,0,0,0
DeafApe,deaf,0,0,0,0,0,0,0,0
deafatriziah,deaf,0,0,0,0,0,0,0,0
deaftrap,deaf,0,0,0,0,0,0,0,0
deafnill,deaf,0,0,0,0,0,0,0,0
deafmonche,deaf,0,0,0,0,0,0,0,0
DeaFitra,deaf,0,0,0,0,0,0,0,0
Deaf1411,deaf,0,0,0,0,0,0,0,0
Deaf-Boy,deaf,0,0,0,0,0,0,0,0
deafguy646,deaf,0,0,0,0,0,0,0,0
deaffects,deaf,0,0,0,0,0,0,0,0
deaforOPS,deaf,0,0,0,0,0,0,0,0
